EmployeeID,BenefitID,UsageFrequency,LastUsedDate
1120,8,5,2024-02-25
3748,25,1,2023-11-13
4319,4,0,2023-09-22
2001,11,0,2024-02-22
849,14,10,2024-02-29
1455,5,9,2024-07-28
3342,12,0,2023-08-21
1292,4,6,2023-11-12
4702,17,5,2023-09-22
2560,24,0,2024-07-26
685,7,10,2024-04-17
2275,3,3,2024-06-22
1305,20,0,2023-11-03
3081,25,3,2024-05-19
3291,29,0,2023-09-03
3100,6,1,2024-02-06
1753,14,6,2024-05-28
586,28,0,2024-01-11
4253,4,9,2024-02-25
4251,9,3,2023-08-10
4307,26,7,2024-07-24
4092,27,2,2024-02-09
604,3,0,2024-02-25
4763,28,0,2023-12-05
4797,8,9,2024-06-29
1325,1,9,2024-04-24
3712,21,2,2024-01-04
1478,12,7,2024-03-24
1745,3,2,2024-03-06
3037,14,9,2024-04-29
1234,18,1,2023-10-17
687,29,2,2023-08-25
568,12,3,2024-01-22
1236,26,0,2024-01-26
753,1,8,2024-06-03
1929,26,9,2023-12-22
3539,15,6,2024-06-02
4395,2,4,2024-05-23
1482,30,3,2024-02-08
1801,16,2,2024-02-02
3690,25,5,2024-01-14
1674,3,5,2024-02-24
4265,28,4,2023-11-12
1556,13,1,2024-01-26
2333,21,3,2024-06-29
4200,13,3,2024-04-23
4431,29,2,2024-03-28
1869,21,0,2023-12-03
3901,10,8,2023-11-15
1885,8,3,2024-01-17
3833,23,8,2023-11-22
1555,9,5,2023-08-18
2076,5,4,2024-01-24
4728,20,5,2023-11-10
893,3,4,2024-03-26
3452,24,6,2024-06-12
4110,23,2,2024-01-30
925,4,8,2023-08-29
1952,16,1,2024-06-04
3511,10,3,2024-01-22
3704,24,0,2023-09-21
3090,16,4,2023-11-21
3814,22,0,2024-04-08
4603,10,0,2023-10-17
666,17,0,2024-02-20
4830,21,1,2024-06-25
2368,19,9,2024-08-04
497,3,10,2024-03-06
235,29,8,2024-07-19
4296,29,0,2024-01-12
1471,4,10,2024-03-19
4615,5,8,2024-05-31
2375,13,5,2024-06-18
1633,2,0,2023-12-31
3653,8,7,2023-10-29
4758,11,4,2024-03-07
1260,26,3,2024-06-06
2498,2,9,2024-03-07
1863,26,4,2024-02-03
593,8,0,2024-06-28
1705,27,4,2023-11-01
346,14,5,2024-03-18
4356,9,7,2024-01-02
466,25,1,2024-03-09
2677,13,0,2024-07-25
1798,12,0,2024-05-19
1938,1,0,2024-03-25
4941,10,7,2023-10-29
1137,24,0,2024-05-30
552,7,8,2023-09-14
1542,21,0,2024-03-30
2539,5,0,2024-07-09
4700,19,1,2024-07-20
776,18,4,2024-07-03
1339,27,1,2023-10-28
1032,12,9,2023-08-10
3148,11,0,2023-11-19
4706,10,5,2023-12-15
2409,14,5,2024-03-14
2408,26,8,2023-12-03
2949,12,2,2024-05-29
4843,23,0,2024-06-26
1597,13,7,2024-05-30
2292,11,0,2024-02-16
2799,16,1,2024-04-02
2463,15,4,2023-11-28
3036,14,1,2023-10-10
2015,5,2,2023-10-30
1616,5,7,2024-04-17
4897,13,0,2024-05-22
1970,6,0,2023-10-04
3471,4,6,2023-11-30
1260,4,10,2024-02-19
3727,24,0,2023-10-31
1747,16,4,2024-03-15
2868,1,9,2024-07-18
4575,10,0,2024-07-14
3786,30,0,2024-01-04
880,21,6,2024-07-17
2520,19,0,2024-01-16
3616,18,0,2024-01-02
3374,20,3,2024-06-30
3939,22,10,2024-04-22
3427,10,0,2024-02-15
3979,9,10,2024-07-24
3838,11,5,2024-08-03
3771,26,7,2024-03-12
4021,17,10,2023-08-13
1086,12,0,2023-11-20
4581,3,2,2024-02-01
4123,18,3,2024-05-21
3644,3,0,2024-03-28
3228,29,8,2023-11-01
3908,9,4,2023-12-26
3720,11,7,2023-12-20
647,13,0,2023-10-17
3829,20,3,2023-11-26
3531,24,1,2024-01-26
4669,20,4,2024-05-30
3029,12,0,2024-04-10
2341,2,0,2023-10-31
1239,18,4,2023-12-15
3562,5,1,2023-09-07
2725,8,6,2024-04-29
3364,26,2,2023-09-20
65,6,3,2024-06-20
2513,14,0,2023-11-20
2359,26,1,2023-11-29
2234,12,7,2023-11-03
920,26,5,2023-10-05
2812,11,6,2023-12-02
3015,17,0,2023-09-03
4689,22,9,2024-04-29
1243,3,10,2024-07-25
3607,1,4,2023-08-09
2958,21,2,2024-07-30
3130,29,0,2023-11-16
4970,12,10,2024-06-02
3599,6,0,2024-06-23
28,17,1,2023-08-11
2260,21,10,2024-08-04
1805,24,2,2024-03-19
2456,9,4,2023-09-04
3909,10,10,2024-07-20
3968,19,0,2024-01-29
4562,17,8,2023-09-02
3520,18,3,2023-08-26
1665,17,5,2023-08-27
2216,27,4,2024-02-22
3515,19,3,2024-05-19
2997,15,5,2024-07-23
3251,24,5,2023-12-31
1182,29,3,2023-09-13
4835,10,3,2024-07-13
3261,25,0,2024-02-06
1771,11,5,2023-09-19
726,26,9,2024-04-12
4303,14,0,2023-10-14
3315,26,0,2023-11-20
4013,27,3,2024-03-10
4499,2,4,2023-08-30
1681,23,7,2023-09-06
3568,26,2,2024-07-24
3424,4,2,2024-01-22
1426,2,4,2023-08-06
195,6,0,2023-10-24
917,20,0,2023-09-18
371,6,0,2023-08-05
746,26,6,2023-12-18
2281,11,0,2024-05-30
3545,5,0,2024-07-03
2434,28,9,2023-09-07
1,26,0,2024-03-27
260,8,2,2023-11-16
1065,10,2,2023-11-28
2479,5,7,2024-06-13
1839,2,1,2023-11-21
4806,14,9,2024-01-11
162,11,4,2023-12-14
507,18,0,2024-02-29
1653,30,0,2023-10-02
3265,15,3,2023-11-11
1416,22,3,2023-12-14
3218,7,4,2024-01-30
2708,30,1,2023-09-30
3135,9,7,2024-04-03
1188,13,0,2024-03-15
4362,4,9,2023-09-26
3665,26,1,2024-02-01
4925,15,5,2023-10-07
960,27,4,2023-09-05
755,19,0,2024-04-03
346,27,8,2024-07-15
2296,15,4,2024-02-11
2450,19,6,2023-11-29
358,12,0,2023-10-17
3054,17,0,2024-03-23
4283,17,0,2024-02-23
3056,17,7,2023-08-19
565,29,0,2023-09-06
470,25,4,2024-01-08
1529,15,0,2024-05-05
4154,29,0,2023-11-22
596,9,0,2024-03-31
4214,19,1,2024-07-23
3304,12,8,2023-12-07
1553,28,0,2024-06-08
1423,18,1,2023-09-13
2695,12,0,2024-07-13
3813,9,4,2024-01-30
4263,13,2,2023-12-31
3836,4,4,2024-05-17
367,6,0,2023-09-18
1542,28,8,2023-10-20
3103,18,0,2024-04-26
3657,17,5,2024-03-10
508,18,5,2024-01-05
4654,15,0,2023-08-14
4774,10,3,2023-10-14
442,11,8,2023-08-12
1089,19,0,2023-12-12
4050,15,1,2023-10-15
277,18,2,2023-11-10
1180,16,2,2023-09-03
3262,19,6,2023-10-22
4608,9,6,2023-10-17
1542,4,0,2023-09-15
2352,21,0,2024-06-14
4447,24,8,2024-07-13
48,21,0,2023-10-30
3269,14,3,2024-04-30
4617,11,3,2024-01-01
2327,4,0,2023-09-23
3015,8,1,2024-06-12
2051,5,0,2024-05-29
3228,28,10,2024-06-25
1449,23,6,2024-02-26
3572,8,6,2023-08-09
3261,22,5,2023-09-27
80,22,5,2024-02-03
3661,11,5,2023-09-11
4269,13,0,2024-07-18
4400,26,9,2023-08-20
1940,18,6,2024-03-27
1364,10,0,2024-01-07
3932,23,6,2024-01-10
4797,5,8,2024-06-03
4516,5,5,2024-03-13
2206,17,0,2024-03-14
2737,3,2,2024-02-18
3232,23,0,2024-07-17
2346,2,8,2024-02-24
1739,28,9,2024-05-18
671,19,5,2023-10-10
3693,8,0,2024-04-13
3881,10,2,2023-08-23
2978,5,0,2024-07-23
1901,10,3,2023-08-05
700,3,8,2023-10-31
3037,1,10,2023-09-24
2538,11,0,2023-11-06
2454,23,10,2023-09-25
4871,24,9,2023-11-13
3340,19,10,2023-08-29
2262,1,0,2023-12-14
4236,28,5,2024-03-13
4916,27,9,2024-03-18
3549,30,8,2023-10-13
2153,14,3,2023-09-14
2345,17,8,2023-11-25
106,23,3,2024-06-28
2939,30,4,2023-11-16
1264,18,9,2023-12-23
2469,17,3,2023-10-25
1553,5,0,2024-05-11
1354,21,4,2023-08-18
1354,11,4,2024-06-03
2712,21,1,2024-04-28
790,25,0,2024-06-19
263,13,3,2023-08-20
2235,25,7,2024-06-02
114,25,5,2023-10-22
3199,16,4,2023-10-22
3825,23,9,2024-07-18
784,19,4,2023-09-26
1236,2,7,2024-03-03
885,3,5,2023-11-12
3567,22,9,2024-02-11
1200,27,3,2024-04-19
385,24,1,2024-06-11
3205,9,0,2024-01-10
4865,23,4,2024-05-17
43,21,5,2024-01-20
1897,19,10,2024-03-24
3732,1,5,2024-02-27
3921,24,7,2024-05-11
311,10,4,2024-03-11
1423,4,0,2023-12-07
2693,14,0,2023-11-21
1320,4,4,2024-06-13
4612,19,3,2024-03-13
2858,30,0,2024-07-23
2054,16,5,2023-10-23
3609,18,3,2024-01-23
2984,20,9,2023-11-07
4852,26,7,2024-05-28
2230,15,0,2024-01-04
3052,4,9,2024-03-05
992,28,0,2023-11-11
4509,14,4,2023-09-23
2964,23,8,2023-11-26
45,19,3,2023-10-29
3922,2,0,2024-06-22
2476,7,0,2023-10-04
4446,10,2,2024-01-19
3281,7,8,2024-06-17
2117,4,1,2023-08-26
1886,13,6,2024-06-06
1267,24,10,2023-08-10
272,7,2,2024-03-22
214,4,10,2024-02-24
3849,21,7,2024-05-27
1486,15,0,2023-08-10
841,16,2,2024-06-04
1348,30,9,2024-07-28
2054,1,0,2024-05-24
3300,8,10,2024-04-18
2648,25,2,2024-07-03
4455,15,4,2024-04-13
3065,11,0,2023-10-06
4805,4,0,2023-08-25
3289,5,6,2023-08-19
549,14,4,2024-05-31
3524,16,8,2023-12-27
4356,7,0,2023-12-07
1888,18,2,2024-06-12
1088,27,1,2023-10-14
4487,7,5,2024-01-08
270,25,6,2024-01-24
696,28,2,2023-09-29
2537,15,2,2023-11-05
345,1,0,2024-07-25
4592,3,1,2023-10-01
3079,1,0,2024-03-21
3356,3,8,2024-01-13
2077,9,0,2024-06-28
3684,10,7,2023-12-31
2836,14,3,2024-01-03
4668,14,9,2024-05-17
1353,16,8,2023-08-30
2083,16,0,2024-01-03
1142,28,10,2024-03-01
3548,6,10,2024-01-27
4930,19,3,2023-10-07
4240,19,2,2024-06-24
3442,5,7,2024-01-01
2760,27,4,2023-10-08
256,13,3,2023-10-31
4181,5,0,2023-09-03
65,17,0,2024-02-12
2763,6,0,2023-12-19
1729,19,0,2024-01-17
4951,27,9,2023-11-06
4232,29,2,2024-01-12
3934,23,3,2024-04-16
253,5,3,2024-04-05
2087,30,8,2024-03-04
4796,25,5,2023-09-18
4415,23,0,2023-12-30
856,26,0,2024-05-04
4785,30,2,2023-09-20
4648,20,5,2023-09-25
777,5,0,2023-08-31
3562,21,1,2024-07-02
2848,28,0,2023-11-04
2892,4,2,2024-06-29
2453,19,1,2023-12-15
2418,27,2,2023-12-02
2534,21,2,2024-01-26
858,24,4,2023-11-03
3730,29,0,2024-04-10
1858,22,4,2024-04-28
4998,12,0,2024-07-28
3419,4,4,2023-09-09
4011,6,0,2024-02-25
37,11,0,2024-02-16
2063,15,2,2024-02-10
1585,27,0,2023-09-30
1859,23,6,2024-05-03
3076,4,0,2023-08-28
1771,10,4,2023-08-23
3520,29,1,2023-11-10
3137,16,0,2023-12-07
767,11,0,2024-03-12
3053,23,3,2023-10-18
1845,23,0,2024-05-27
1674,7,0,2023-09-15
530,13,0,2023-12-18
3167,6,4,2024-07-07
3947,2,4,2023-09-25
312,3,6,2024-03-02
1143,16,1,2024-06-19
1394,13,0,2024-08-04
2138,2,6,2023-12-04
2723,16,6,2023-10-19
673,24,5,2024-03-06
2035,14,0,2024-05-23
2117,20,0,2023-09-17
4423,21,4,2023-09-01
2236,23,9,2023-12-18
2704,15,0,2024-03-17
4775,14,5,2023-10-16
4656,20,0,2024-08-03
2389,19,3,2023-08-25
2799,2,0,2024-02-15
653,13,0,2024-08-03
631,7,0,2023-09-08
926,30,0,2024-02-05
4028,4,0,2023-10-17
2621,13,0,2024-05-28
123,14,3,2024-03-07
409,14,5,2024-03-15
3563,21,0,2024-07-03
790,6,0,2023-08-31
1055,28,4,2024-02-19
4242,15,9,2024-04-21
3424,21,1,2023-12-13
4247,8,1,2024-03-18
3112,3,0,2023-08-29
1559,10,7,2024-02-25
3501,23,0,2024-03-19
4711,5,2,2024-02-13
1686,20,5,2024-03-10
311,19,0,2023-08-17
3546,29,4,2024-06-11
4264,21,0,2024-07-02
4600,8,8,2024-02-08
36,1,4,2024-05-07
2208,13,0,2024-05-27
4349,3,3,2024-02-04
4775,12,1,2024-02-22
3457,30,8,2024-02-28
3580,22,7,2023-12-28
4521,22,4,2023-10-28
662,9,5,2024-03-01
4672,2,5,2024-01-27
4537,20,4,2023-11-10
1037,3,0,2023-10-24
223,7,5,2024-01-04
103,18,5,2024-04-16
3765,7,5,2023-10-30
3520,27,10,2024-03-26
3128,11,2,2024-02-10
3064,13,4,2023-08-24
2892,25,0,2023-12-11
259,19,9,2023-09-09
2680,18,7,2023-10-06
1260,6,2,2024-02-08
2603,1,8,2024-08-04
2483,10,2,2023-09-04
2631,26,5,2024-07-22
3121,15,0,2024-03-09
3422,25,0,2023-12-26
4951,28,9,2024-03-07
4515,17,5,2024-05-23
2923,29,3,2024-01-11
591,13,10,2024-05-29
2930,17,7,2024-03-18
2439,19,0,2024-03-07
2299,10,0,2023-08-11
4313,27,8,2023-12-05
149,12,0,2024-05-31
3614,8,4,2024-05-04
2250,20,3,2023-11-13
4180,25,1,2024-02-11
1766,2,3,2023-10-19
4129,20,0,2024-04-01
2207,27,5,2024-03-14
485,1,4,2024-02-18
537,30,1,2024-01-20
2099,6,0,2024-04-17
4580,26,1,2023-11-12
1309,7,5,2023-08-12
36,16,0,2024-07-08
4112,15,1,2023-12-24
2879,7,0,2023-08-24
58,4,0,2023-09-07
3809,21,1,2024-01-06
388,5,5,2023-12-21
3052,29,3,2024-02-20
3072,19,2,2024-03-11
1336,18,6,2023-11-21
2476,29,2,2023-10-21
3634,10,2,2024-04-20
2417,20,9,2023-08-31
1101,12,0,2023-12-09
2548,26,4,2023-09-06
4189,16,0,2024-02-05
4046,21,9,2023-08-27
606,23,3,2024-01-25
3809,24,0,2023-12-21
1834,28,4,2023-08-08
4098,30,7,2024-02-25
2718,17,2,2024-06-29
4224,2,10,2024-07-28
3561,14,1,2024-04-14
1206,9,3,2024-07-22
2954,8,0,2024-07-12
2322,14,3,2024-05-04
3504,27,5,2023-09-28
1693,1,0,2024-08-01
435,30,4,2024-02-15
426,20,1,2023-11-20
3074,12,7,2024-07-19
3575,16,0,2024-06-28
1535,20,6,2024-05-19
3386,17,6,2023-11-21
4032,13,0,2024-04-13
1122,25,3,2023-10-02
4437,9,0,2024-04-18
2552,5,1,2023-08-10
1895,14,0,2024-07-29
1390,30,3,2024-01-15
3549,20,0,2024-07-26
4555,17,3,2023-09-06
2591,27,9,2024-06-22
4055,18,10,2023-12-15
1631,12,4,2024-05-16
2216,26,6,2024-02-28
3368,27,0,2023-12-05
2215,6,3,2024-04-11
3033,30,0,2024-07-30
3861,10,6,2023-10-01
3489,5,9,2024-03-15
3489,29,2,2024-03-26
1262,16,0,2024-04-28
4894,21,1,2023-11-19
2918,5,3,2024-01-23
4175,2,6,2024-06-25
654,29,3,2024-04-01
3284,19,6,2024-05-11
3198,29,2,2024-04-24
3512,21,3,2024-02-08
1021,11,2,2023-10-10
1634,29,0,2024-06-12
3593,29,5,2024-07-12
4697,5,1,2023-09-11
3686,30,4,2023-12-08
3836,21,9,2024-07-25
3119,28,3,2024-04-19
278,26,6,2024-04-26
158,6,2,2024-04-27
778,8,2,2024-01-29
3438,25,1,2024-04-25
577,5,10,2023-08-31
2561,18,1,2023-09-26
4739,5,8,2024-02-10
1069,8,0,2024-06-27
392,6,7,2024-06-11
693,4,4,2023-11-17
496,13,1,2023-10-08
3500,20,6,2023-10-11
3599,15,5,2023-10-23
2334,9,7,2024-07-03
3816,10,7,2023-10-24
1331,22,6,2024-07-12
360,28,1,2023-10-31
1754,4,3,2023-09-01
1430,16,8,2023-12-17
3092,19,5,2024-03-24
1432,4,4,2023-09-19
831,23,2,2024-02-03
3927,23,5,2024-01-31
3793,3,6,2024-06-02
4296,13,2,2023-12-12
4720,25,8,2024-04-23
3671,20,0,2024-06-10
4515,23,5,2024-05-01
1046,18,0,2024-03-09
1150,29,2,2023-09-27
4453,4,5,2024-07-17
4296,19,6,2023-12-01
1438,16,5,2023-09-29
3550,29,9,2024-03-31
2,21,0,2023-09-22
207,10,1,2024-04-21
1404,19,7,2024-03-30
3620,26,4,2024-02-24
4868,4,9,2024-02-09
3394,24,10,2023-12-15
762,13,0,2024-01-10
3940,30,10,2024-05-03
839,17,5,2023-09-27
997,4,0,2023-08-17
3639,7,7,2024-08-03
2849,28,0,2023-11-11
4041,17,0,2024-03-03
984,5,2,2023-12-12
519,1,1,2023-08-15
1792,22,3,2024-05-03
4387,7,1,2023-08-16
4449,15,10,2023-11-08
3805,18,4,2024-08-01
4982,24,0,2024-04-16
2843,25,2,2023-08-28
4856,15,5,2023-10-10
4241,1,3,2023-09-14
4493,10,2,2024-03-06
1029,11,5,2024-01-03
4722,19,2,2024-04-30
1356,25,6,2024-05-01
1615,10,10,2024-07-09
597,23,2,2024-03-10
4666,4,8,2023-08-13
3905,3,0,2024-03-29
1287,2,0,2023-10-28
4378,14,0,2023-10-31
1018,18,4,2023-10-04
2418,15,0,2023-12-21
639,15,3,2024-04-17
1636,17,3,2024-02-03
4224,9,3,2024-04-28
4412,14,5,2023-09-24
4561,6,0,2024-05-21
4887,18,2,2023-11-25
3368,18,1,2024-02-11
2872,3,8,2024-02-01
1835,3,0,2024-05-02
3843,7,0,2024-03-29
1048,26,8,2024-02-26
4390,3,1,2023-11-20
7,9,7,2023-08-05
3327,21,0,2023-08-05
1150,19,7,2024-01-25
861,23,1,2024-01-12
966,22,2,2023-08-06
4949,29,5,2024-01-17
2789,3,5,2024-01-18
4472,11,5,2024-03-03
4618,3,0,2023-09-14
37,17,9,2023-10-06
4905,17,7,2024-05-05
4076,20,10,2023-08-12
826,26,0,2024-06-12
2674,20,4,2024-04-01
3661,5,6,2024-04-16
4321,24,0,2023-09-03
1924,2,7,2024-02-21
3355,16,8,2023-11-01
536,13,9,2023-08-09
945,5,0,2024-07-11
4295,18,4,2023-12-08
1756,23,9,2024-04-05
4848,16,4,2024-07-28
4352,18,3,2024-03-11
4965,16,6,2024-07-09
2249,7,7,2024-03-26
1025,10,5,2024-04-22
1735,14,5,2023-11-10
2757,5,0,2024-01-10
3008,26,6,2023-12-30
1981,15,0,2024-02-11
4190,22,3,2024-02-09
3631,7,0,2024-01-08
2802,24,2,2024-06-19
615,26,0,2024-01-14
75,18,1,2023-08-31
2388,16,0,2023-11-23
3066,27,0,2023-09-17
1721,2,10,2024-03-22
3729,15,6,2024-02-23
978,17,2,2023-11-25
3096,22,0,2024-04-02
2566,28,7,2024-02-11
3988,27,9,2023-10-20
4203,9,3,2023-11-17
4654,19,6,2023-08-20
3863,10,0,2024-04-09
2980,8,0,2024-02-21
1067,7,5,2024-06-04
2131,14,4,2024-06-15
1375,30,8,2023-12-07
4622,16,8,2024-05-29
1852,15,6,2024-07-17
585,5,0,2023-09-02
4015,4,9,2024-07-05
755,2,10,2023-11-03
4176,8,4,2024-04-23
1763,8,0,2023-12-05
1286,19,10,2024-02-10
4972,15,4,2024-02-04
2090,11,0,2024-07-13
3508,22,4,2023-09-05
3131,22,0,2024-05-10
2489,5,3,2024-07-03
1658,16,2,2023-10-17
1794,15,3,2023-11-14
2042,3,0,2024-01-21
3514,14,3,2024-03-07
1163,21,0,2023-08-24
3999,18,2,2024-02-24
4623,9,8,2024-06-14
1837,7,3,2024-06-25
3510,24,5,2023-10-07
2147,27,4,2023-12-29
2551,23,7,2023-12-26
1240,15,0,2024-01-03
4889,12,0,2024-03-16
809,14,2,2024-06-05
2275,19,3,2023-08-14
3900,27,5,2024-03-11
224,17,5,2024-01-21
1334,24,4,2023-10-22
4138,21,0,2024-01-11
1043,10,4,2024-03-14
2851,20,0,2023-11-19
2196,16,0,2023-09-11
2808,28,8,2023-10-03
2818,13,0,2024-03-03
2766,5,1,2023-11-27
4175,23,5,2023-11-28
4212,12,4,2023-08-21
4181,5,8,2024-02-05
1166,22,1,2024-04-22
1174,27,0,2024-03-21
940,9,0,2023-12-14
2049,20,7,2023-11-01
387,20,3,2024-07-20
1924,3,0,2024-06-11
884,22,6,2023-08-19
2748,14,6,2024-07-17
4529,1,4,2023-10-07
1970,21,6,2023-12-10
4116,20,0,2024-04-08
2790,19,8,2023-10-06
3055,21,5,2024-04-15
2859,29,2,2023-12-05
657,23,6,2023-12-11
3782,6,2,2023-12-26
2894,7,10,2024-02-17
4704,24,8,2023-09-16
4333,23,5,2023-09-05
2146,24,6,2024-04-12
4078,7,10,2024-06-22
3532,9,0,2024-05-01
4924,5,3,2024-06-24
2307,22,0,2024-07-07
4580,29,6,2023-09-08
138,3,4,2024-06-05
4779,1,8,2023-12-31
1516,24,5,2024-05-28
679,1,2,2024-02-13
3416,21,9,2024-02-23
3086,13,4,2023-12-20
1096,1,1,2023-09-11
112,20,6,2023-12-25
1606,6,5,2023-11-22
1338,4,0,2024-04-17
2910,5,3,2023-09-24
2938,6,5,2024-03-01
215,30,6,2023-10-15
4807,17,0,2023-09-10
1774,11,10,2024-03-19
4529,21,0,2024-07-09
4251,17,0,2024-02-07
2762,11,5,2023-10-05
3977,18,7,2024-07-31
3914,20,2,2023-10-25
1644,24,0,2023-08-29
1888,27,6,2023-09-23
4729,17,9,2023-12-09
3255,1,0,2023-11-20
43,1,0,2024-03-03
3225,30,3,2023-10-06
2943,5,5,2024-05-19
777,21,1,2023-10-24
3743,14,1,2024-06-30
1741,24,0,2023-09-07
3958,2,5,2024-06-04
4752,4,2,2024-01-12
385,19,0,2024-04-18
4265,29,5,2024-07-23
3309,27,5,2024-07-12
805,12,0,2023-09-08
265,4,4,2024-06-13
3964,9,0,2024-01-17
937,5,9,2023-10-27
3480,21,6,2024-04-16
3422,9,0,2023-08-29
4903,23,5,2023-09-05
2462,29,3,2023-10-25
4039,3,4,2024-02-08
1126,27,1,2023-10-23
4430,25,9,2024-04-12
1357,4,5,2024-05-06
1928,22,0,2023-08-24
4466,17,6,2023-09-27
4092,13,0,2023-09-01
1045,19,5,2024-06-26
3915,1,2,2024-04-28
3070,25,10,2024-03-01
1843,21,2,2024-04-11
3245,4,0,2024-07-27
687,4,6,2024-01-20
1771,27,2,2023-08-30
4905,5,3,2024-07-23
738,9,5,2024-04-29
4281,2,0,2024-07-25
4201,7,5,2024-02-22
2753,24,3,2023-08-17
2161,15,1,2023-12-04
2195,4,4,2024-03-27
2374,1,0,2024-06-02
4356,9,0,2024-08-01
4323,24,7,2024-01-06
4223,8,0,2024-06-16
2860,24,5,2024-01-15
638,3,1,2023-08-12
1401,16,5,2024-01-06
1286,9,4,2023-11-17
2967,6,3,2024-03-23
4617,27,0,2024-05-24
2370,10,2,2023-12-14
1873,23,9,2023-10-19
1406,3,0,2023-08-11
2078,16,0,2024-06-07
580,16,8,2024-01-16
1949,29,3,2024-01-25
1825,27,4,2024-02-08
698,23,8,2024-03-04
137,29,5,2024-06-16
865,23,7,2023-11-01
346,15,4,2024-05-20
1252,8,3,2023-10-19
4143,12,1,2023-10-29
3780,4,0,2023-12-30
377,3,2,2023-08-17
2514,30,6,2023-08-19
1847,2,0,2023-08-30
852,25,0,2024-05-04
235,27,2,2024-01-28
1927,6,5,2023-08-26
3703,29,0,2023-11-12
3048,17,4,2024-07-21
4206,8,9,2024-08-01
4261,23,1,2024-05-10
3374,9,0,2024-06-06
3185,14,0,2023-12-21
2766,19,2,2024-03-13
1801,25,7,2024-02-26
1351,17,0,2023-09-12
1803,3,3,2024-05-29
4062,28,0,2024-07-28
2417,25,4,2024-02-03
1945,7,1,2024-02-29
2130,13,3,2024-02-04
3877,21,5,2024-06-07
2801,16,9,2023-10-17
2618,18,3,2023-08-15
4483,2,2,2024-02-14
4149,21,1,2023-11-25
437,20,7,2024-02-19
4543,24,1,2024-03-09
212,16,1,2023-11-04
3435,7,3,2023-11-05
1429,8,0,2024-01-11
4528,9,0,2024-01-30
372,22,10,2023-12-23
3827,19,9,2023-11-22
4390,27,0,2023-11-12
2242,20,8,2023-10-22
3029,14,4,2023-12-16
435,7,1,2023-11-17
1481,29,0,2024-08-03
4511,1,0,2024-06-14
2648,12,3,2024-02-11
4521,3,3,2023-12-29
2344,29,2,2024-04-17
1232,22,4,2024-07-04
959,30,0,2024-03-09
3359,15,1,2024-02-10
449,21,0,2024-04-02
1670,15,1,2024-07-26
3293,29,5,2023-12-16
882,20,9,2023-08-21
2051,6,0,2024-07-18
3319,5,5,2023-10-12
2491,24,8,2024-03-22
3489,28,5,2024-04-28
4083,9,4,2024-07-05
2257,17,6,2023-09-08
2929,26,6,2023-12-17
1887,19,2,2023-09-10
2176,29,3,2023-11-11
919,17,0,2024-05-21
542,27,0,2024-06-11
1000,10,3,2023-11-14
3055,2,10,2024-07-09
858,28,3,2024-02-13
4743,19,2,2024-05-27
2076,22,8,2023-09-16
2301,1,2,2023-11-17
305,24,7,2023-11-15
4302,18,0,2024-06-04
3851,22,4,2023-08-14
1083,21,0,2023-08-21
4064,18,6,2023-08-11
170,21,6,2024-08-04
4744,20,0,2024-01-28
4681,6,5,2024-03-19
1656,24,5,2023-12-03
4793,18,4,2023-11-09
511,24,8,2023-08-06
2883,26,5,2023-11-30
1839,6,3,2024-01-02
3822,16,0,2024-03-28
3051,22,6,2024-01-21
1722,30,2,2023-12-03
4386,3,6,2024-04-19
4880,13,0,2024-05-15
3874,14,2,2023-11-08
2590,23,4,2023-12-30
2773,28,9,2023-09-27
1642,9,5,2024-02-09
3938,12,9,2024-04-15
2061,10,1,2024-04-24
450,4,4,2024-03-29
2922,19,3,2024-05-21
2785,12,1,2024-06-05
2739,30,7,2023-11-02
1115,7,0,2023-09-06
570,15,3,2024-01-15
2253,23,10,2024-04-16
108,4,7,2024-03-02
3154,9,0,2024-05-10
2825,24,2,2023-10-03
3329,3,3,2023-09-16
1185,20,10,2024-06-28
1465,16,9,2024-03-17
452,27,10,2024-01-16
1096,19,0,2023-11-01
2787,22,1,2024-01-24
4726,24,2,2023-08-12
3530,3,0,2023-09-02
2202,10,3,2023-11-23
2092,4,5,2024-05-13
2977,29,3,2024-02-14
1770,2,3,2024-04-23
3225,3,5,2024-06-21
3375,30,4,2024-02-03
2254,13,1,2023-09-10
2966,3,2,2024-01-27
1773,16,0,2024-05-23
2329,5,5,2023-11-13
4153,5,0,2023-11-30
1267,11,2,2023-09-26
4532,9,2,2023-09-23
1624,16,5,2024-08-04
4098,26,0,2024-06-07
3870,9,8,2023-11-08
1257,21,10,2024-05-02
2294,7,3,2023-11-18
2012,24,1,2024-06-07
960,28,3,2023-12-31
2866,17,10,2024-04-14
4111,25,0,2024-02-05
4833,28,0,2023-08-07
3490,21,2,2023-08-30
1325,16,0,2023-09-23
3815,5,0,2023-12-22
4444,14,0,2024-07-17
4825,5,0,2023-08-13
3347,28,8,2024-05-12
1861,8,3,2024-05-02
1541,13,9,2023-11-13
2183,7,0,2024-01-21
3212,20,5,2024-07-11
3039,7,2,2023-08-15
3459,17,3,2024-07-01
1263,10,0,2024-07-12
728,20,7,2024-03-08
2177,21,6,2024-04-25
1392,28,0,2023-12-20
2641,24,1,2023-09-02
3716,1,0,2024-06-27
4514,27,4,2023-12-08
1575,26,8,2023-10-15
4811,26,0,2024-01-08
2529,20,7,2024-02-26
1353,18,5,2023-10-26
